num,word,pinyin,radical,stroke_count,wuxing,traditional,wubi
4926,猡,luó,犭,11,火,玀,QTLQ
4927,猞,shē,犭,11,金,猞,QTWK
4928,猝,cù,犭,11,金,猝,QTYF
4929,斛,hú,斗,11,火,斛,QEUF
4930,猕,mí,犭,11,水,獼,QTXI
4931,馗,kuí,首,11,金,馗,VUTH
4932,馃,guǒ,饣,11,,餜,QNJS
4933,馄,hún,饣,11,水,餛,QNJX
4934,鸾,luán,鸟,11,火,鸞,YOQG
4935,孰,shú,子,11,金,孰,YBVY
4936,庹,tuǒ,广,11,火,庹,YANY
4937,庾,yǔ,广,11,木,庾,YVWI
4938,痔,zhì,疒,11,火,痔,UFFI
4939,痍,yí,疒,11,土,痍,UGXW
4940,疵,cī,疒,11,金,疵,UHXV
4941,翊,yì,立,11,木,翊,UNG
4942,旌,jīng,方,11,金,旌,YTTG
4943,旎,nǐ,方,11,木,旎,YTNX
4944,袤,mào,衣,11,水,袤,YCBE
4945,阇,"dū,shé",门,11,-,闍,UFTJ
4946,阈,yù,门,11,木,閾,UAKG
4947,阉,yān,门,11,土,閹,UDJN
4948,阊,chāng,门,11,金,閶,UJJD
4949,阋,xì,门,11,金,鬩,UVQV
4950,阍,hūn,门,11,水,閽,UQAJ
4951,阏,"è,yān",门,11,木,閼,UYWU
4952,羟,"qiǎng,qiān",羊,11,木,羥,UDCA
4953,粝,lì,米,11,火,糲,ODDN
4954,粕,pò,米,11,水,粕,ORG
4955,敝,bì,攵,11,水,敝,UMIT
4956,焐,wù,火,11,火,焐,OGKG
4957,烯,xī,火,11,火,烯,OQDH
4958,焓,hán,火,11,火,焓,OWYK
4959,烽,fēng,火,11,火,烽,OTDH
4960,焖,mèn,火,11,火,燜,OUNY
4961,烷,wán,火,11,火,烷,OPFQ
4962,焗,jú,火,11,,焗,ONNK
4963,渍,zì,氵,11,水,漬,IGMY
4964,渚,zhǔ,氵,11,水,渚,IFTJ
4965,淇,qí,氵,11,水,淇,IADW
4966,淅,xī,氵,11,水,淅,ISRH
4967,淞,sōng,氵,11,水,淞,ISWC
4968,渎,"dú,dòu",氵,11,水,瀆,IFND
4969,涿,zhuō,氵,11,水,涿,IEYY
4970,淖,"nào,chuò,zhuō",氵,11,水,淖,IHJH
4971,挲,"sā,shā,suō",手,11,水,挲,IITR
4972,淠,"pì,pèi",氵,11,,淠,ILGJ
4973,涸,hé,氵,11,水,涸,ILDG
4974,渑,"miǎn,shéng",氵,11,水,澠,IKJN
4975,淦,gàn,氵,11,水,淦,IQG
4976,淝,féi,氵,11,水,淝,IECN
4977,淬,cuì,氵,11,水,淬,IYWF
4978,涪,fú,氵,11,水,涪,IUKG
4979,淙,cóng,氵,11,水,淙,IPFI
4980,涫,guàn,氵,11,水,涫,IPNN
4981,渌,lù,氵,11,水,渌,IVIY
4982,淄,zī,氵,11,水,淄,IVLG
4983,惬,qiè,忄,11,金,愜,NAGW
4984,悻,xìng,忄,11,木,悻,NFUF
4985,悱,fěi,忄,11,水,悱,NDJD
4986,惝,"chǎng,tǎng",忄,11,金,惝,NIMK
4987,惘,wǎng,忄,11,火,惘,NMUN
4988,悸,jì,忄,11,木,悸,NTBG
4989,惆,chóu,忄,11,金,惆,NMFK
4990,惚,hū,忄,11,水,惚,NQRN
4991,惇,dūn,忄,11,火,惇,NYBG
4992,惮,"dàn,dá",忄,11,火,憚,NUJF
4993,窕,"tiǎo,yáo",穴,11,土,窕,PWIQ
4994,谌,"chén,shèn",讠,11,金,諶,YADN
4995,谏,jiàn,讠,11,木,諫,YGLI
4996,扈,hù,户,11,水,扈,YNKC
4997,皲,jūn,皮,11,木,皸,PLHC
4998,谑,xuè,讠,11,火,謔,YHAG
4999,裆,dāng,衤,11,火,襠,PUIV
5000,袷,"jiá,qiā,jié",衤,11,木,袷,PUWK
5001,裉,kèn,衤,11,木,裉,PUVE
5002,谒,yè,讠,11,金,謁,YJQN
5003,谔,è,讠,11,木,諤,YKKN
5004,谕,yù,讠,11,金,諭,YWGJ
5005,谖,xuān,讠,11,金,諼,YEFC
5006,谗,chán,讠,11,金,讒,YQKU
5007,谙,ān,讠,11,土,諳,YUJG
5008,谛,dì,讠,11,火,諦,YUPH
5009,谝,piǎn,讠,11,水,諞,YYNA
5010,逯,lù,辶,11,火,逯,VIPI
5011,郿,méi,阝,11,,郿,NHBH
5012,隈,wēi,阝,11,水,隈,BLGE
5013,粜,tiào,米,11,火,粜,BMOU
5014,隍,huáng,阝,11,木,隍,BRGG
5015,隗,"wěi,kuí",阝,11,木,隗,BRQC
5016,婧,jìng,女,11,木,婧,VGEG
5017,婊,biǎo,女,11,水,婊,VGEY
5018,婕,jié,女,11,木,婕,VGVH
5019,娼,chāng,女,11,金,娼,VJJG
5020,婢,bì,女,11,水,婢,VRTF
5021,婵,chán,女,11,金,嬋,VUJF
5022,胬,nǔ,肉,11,火,胬,VCMW
5023,袈,jiā,衣,11,木,袈,LKYE
5024,翌,yì,羽,11,土,翌,NUF
5025,恿,yǒng,心,11,土,恿,CENU
5026,欸,"ǎi,ēi,éi,ěi,èi",欠,11,火,欸,CTDW
5027,绫,líng,纟,11,火,綾,XFWT
5028,骐,qí,马,11,木,騏,CADW
5029,绮,qǐ,纟,11,木,綺,XDSK
5030,绯,fēi,纟,11,水,緋,XDJD
5031,绱,shàng,纟,11,金,緔,XIMK
5032,骒,kè,马,11,木,騍,CJSY
5033,绲,gǔn,纟,11,木,緄,XJXX
5034,骓,zhuī,马,11,火,騅,CWYG
5035,绶,shòu,纟,11,金,綬,XEPC
5036,绺,liǔ,纟,11,火,綹,XTHK
5037,绻,quǎn,纟,11,木,綣,XUDB
5038,绾,wǎn,纟,11,火,綰,XPNN
5039,骖,cān,马,11,金,驂,CCDE
5040,缁,zī,纟,11,火,緇,XVLG
5041,耠,huō,耒,12,水,耠,DIWK
5042,琫,běng,王,12,水,琫,GDWH
5043,琵,pí,比,12,水,琵,GGXX
5044,琶,pá,王,12,水,琶,GGCB
5045,琪,qí,王,12,木,琪,GADW
5046,瑛,yīng,王,12,土,瑛,GAMD
5047,琦,qí,王,12,木,琦,GDSK
5048,琥,hǔ,王,12,水,琥,GHAM
5049,琨,kūn,王,12,木,琨,GJXX
5050,靓,"liàng,jìng",青,12,金,靚,GEMQ
5051,琰,yǎn,王,12,火,琰,GOOY
5052,琮,cóng,王,12,金,琮,GPFI
5053,琯,guǎn,王,12,木,琯,GPNN
5054,琬,wǎn,王,12,土,琬,GPQB
5055,琛,chēn,王,12,金,琛,GPWS
5056,琚,jū,王,12,木,琚,GNDG
5057,辇,niǎn,车,12,火,輦,FWFL
5058,鼋,yuán,黽,12,土,黿,FQKN
5059,揳,xiē,扌,12,,揳,RDHD
5060,堞,dié,土,12,土,堞,FANS
5061,搽,chá,扌,12,木,搽,RAWS
5062,揸,zhā,扌,12,金,揸,RSJG
5063,揠,yà,扌,12,土,揠,RAJV
5064,堙,yīn,土,12,土,堙,FSFG
5065,趄,"jū,qiè",走,12,木,趄,FHEG
5066,揖,yī,扌,12,土,揖,RKBG
5067,颉,"jié,xié,jiá",页,12,木,頡,FKDM
5068,塄,léng,土,12,土,塄,FLYN
5069,揿,qìn,扌,12,金,撳,RQQW
5070,耋,dié,耂,12,火,耋,FTXF
5071,揄,yú,扌,12,金,揄,RWGJ
5072,蛩,qióng,虫,12,金,蛩,AMYJ
5073,蛰,zhé,虫,12,火,蟄,RVYJ
5074,塆,wān,土,12,,壪,FYOX
5075,摒,bìng,扌,12,水,摒,RNUA
5076,揆,kuí,扌,12,木,揆,RWGD
5077,掾,yuàn,扌,12,,掾,RXEY
5078,聒,guō,耳,12,木,聒,BTDG
5079,葑,"fēng,fèng",艹,12,木,葑,AFFF
5080,葚,"shèn,rèn",艹,12,木,葚,AADN
5081,靰,wù,革,12,,靰,AFGQ
5082,靸,sǎ,革,12,,靸,AFEY
5083,葳,wēi,艹,12,木,葳,ADGT
5084,葺,qì,艹,12,木,葺,AKBF
5085,葸,xǐ,艹,12,木,葸,ALNU
5086,萼,è,艹,12,木,萼,AKKN
5087,葆,bǎo,艹,12,木,葆,AWKS
5088,葩,pā,艹,12,木,葩,ARCB
5089,葶,tíng,艹,12,木,葶,AYPS
5090,蒌,lóu,艹,12,木,蔞,AOVF
5091,萱,xuān,艹,12,木,萱,APGG
5092,戟,jǐ,戈,12,金,戟,FJAT
5093,葭,jiā,艹,12,木,葭,ANHC
5094,楮,chǔ,木,12,木,楮,SFTJ
5095,棼,fén,木,12,木,棼,SSWV
5096,椟,dú,木,12,木,櫝,SFND
5097,棹,"zhào,zhuō",木,12,木,棹,SHJH
5098,椤,luó,木,12,木,欏,SLQY
5099,棰,chuí,木,12,木,棰,STGF
5100,赍,jī,贝,12,木,賫,FWWM
5101,椋,liáng,木,12,木,椋,SYIY
5102,椁,guǒ,木,12,木,椁,SYBG
5103,椪,pèng,木,12,,椪,SUOG
5104,棣,"dì,dài,tì",木,12,木,棣,SVIY
5105,椐,jū,木,12,木,椐,SNDG
5106,鹁,bó,鸟,12,水,鵓,FPBG
5107,覃,"qín,tán",覀,12,木,覃,SJJ
5108,酤,gū,酉,12,木,酤,SGDG
5109,酢,"cù,zuò",酉,12,金,酢,SGTF
5110,酡,tuó,酉,12,火,酡,SGPX
5111,鹂,lí,鸟,12,火,鸝,GMYG
5112,厥,jué,厂,12,火,厥,DUBW
5113,殚,dān,歹,12,火,殫,GQUF
5114,殛,jí,歹,12,木,殛,GQBG
5115,雯,wén,雨,12,水,雯,FYU
5116,雱,pāng,雨,12,,雱,FYB
5117,辊,gǔn,车,12,木,輥,LJXX
5118,辋,wǎng,车,12,火,輞,LMUN
5119,椠,qiàn,木,12,木,槧,LRSU
5120,辍,chuò,车,12,火,輟,LCCC
5121,辎,zī,车,12,火,輜,LVLG
5122,斐,"fěi,fēi",文,12,水,斐,DJDY
5123,睄,"qiáo,shào,xiāo",目,12,,睄,HIEG
5124,睑,jiǎn,目,12,木,瞼,HWGI
5125,睇,dì,目,12,火,睇,HUXT
5126,睃,suō,目,12,金,睃,HCWT
5127,戢,jí,戈,12,木,戢,KBNT
5128,喋,"dié,zhá",口,12,火,喋,KANS
5129,嗒,"dā,tà",口,12,火,嗒,KAWK
5130,喃,nán,口,12,火,喃,KFMF
5131,喱,lí,口,12,火,喱,KDJF
5132,喹,kuí,口,12,土,喹,KDFF
5133,晷,guǐ,日,12,木,晷,JTHK
5134,喈,jiē,口,12,木,喈,KXXR
5135,跖,zhí,⻊,12,土,跖,KHDG
5136,跗,fū,⻊,12,水,跗,KHWF
5137,跞,"luò,lì",⻊,12,火,躒,KHQI
5138,跚,shān,⻊,12,金,跚,KHMG
5139,跎,tuó,⻊,12,火,跎,KHPX
5140,跏,jiā,⻊,12,木,跏,KHLK
5141,跆,tái,⻊,12,,跆,KHCK
5142,蛱,jiá,虫,12,木,蛺,JGUW
5143,蛲,náo,虫,12,火,蟯,JATQ
5144,蛭,zhì,虫,12,土,蛭,JGCF
5145,蛳,sī,虫,12,金,螄,JJGH
5146,蛐,qū,虫,12,木,蛐,JMAG
5147,蛔,huí,虫,12,水,蛔,JLKG
5148,蛞,kuò,虫,12,木,蛞,JTDG
5149,蛴,qí,虫,12,木,蠐,JYJH
5150,蛟,jiāo,虫,12,木,蛟,JUQY
5151,蛘,yáng,虫,12,火,蛘,JUDH
5152,喁,"yóng,yú",口,12,土,喁,KJMY
5153,喟,kuì,口,12,木,喟,KLEG
5154,啾,jiū,口,12,木,啾,KTOY
5155,嗖,sōu,口,12,金,嗖,KVHC
5156,喑,yīn,口,12,土,喑,KUJG
5157,嗟,jiē,口,12,火,嗟,KUDA
5158,喽,"lou,lóu",口,12,火,嘍,KOVG
5159,嗞,zī,口,12,,嗞,KUXX
5160,喀,kā,口,12,木,喀,KPTK
5161,喔,"wō,ō",口,12,火,喔,KNGF
5162,喙,huì,口,12,水,喙,KXEY
5163,嵘,róng,山,12,土,嶸,MAPS
5164,嵖,chá,山,12,土,嵖,MSJG
5165,崴,"wǎi,wēi",山,12,土,崴,MDGT
5166,遄,chuán,辶,12,金,遄,MDMP
5167,詈,lì,言,12,火,詈,LYF
5168,嵎,yú,山,12,,嵎,MJMY
5169,崽,zǎi,山,12,土,崽,MLNU
5170,嵬,wéi,山,12,土,嵬,MRQC
5171,嵛,yú,山,12,土,嵛,MWGJ
5172,嵯,cuó,山,12,金,嵯,MUDA
5173,嵝,lǒu,山,12,土,嶁,MOVG
5174,嵫,zī,山,12,土,嵫,MUXX
5175,幄,wò,巾,12,火,幄,MHNF
5176,嵋,méi,山,12,土,嵋,MNHG
5177,赕,dǎn,贝,12,火,賧,MOOY
5178,铻,wú,钅,12,,鋙,QGKG
5179,铼,lái,钅,12,金,錸,QGOY
5180,铿,kēng,钅,12,金,鏗,QJCF
5181,锃,zèng,钅,12,金,鋥,QKGG
5182,锂,lǐ,钅,12,金,鋰,QJFG
5183,锆,gào,钅,12,金,鋯,QTFK
5184,锇,é,钅,12,金,鋨,QTRT
5185,锉,cuò,钅,12,金,銼,QWWF
5186,锏,"jiǎn,jiàn",钅,12,金,鐧,QUJG
5187,锑,tī,钅,12,金,銻,
5188,锒,láng,钅,12,金,鋃,QYVE
5189,锔,"jū,jú",钅,12,金,鋦,QNNK
5190,锕,ā,钅,12,金,錒,QBSK
5191,掣,chè,手,12,火,掣,RMHR
5192,矬,cuó,矢,12,金,矬,TDWF
5193,氰,qíng,气,12,金,氰,RNGE
5194,毳,cuì,毛,12,金,毳,TFNN
5195,毽,jiàn,毛,12,木,毽,TFNP
5196,犊,dú,牜,12,金,犢,TRFD
5197,犄,jī,牜,12,木,犄,TRDK
5198,犋,jù,牜,12,木,犋,TRHW
5199,鹄,"hú,gǔ",鸟,12,木,鵠,TFKG
5200,犍,"jiān,qián",牜,12,木,犍,TRVP
5201,嵇,jī,禾,12,木,嵇,TDNM
5202,黍,shǔ,黍,12,金,黍,TWIU
5203,稃,fū,禾,12,水,稃,TEBG
5204,稂,láng,禾,12,火,稂,TYVE
5205,筚,bì,竹,12,木,篳,TXXF
5206,筵,yán,竹,12,木,筵,TTHP
5207,筌,quán,竹,12,木,筌,TWGF
5208,傣,dǎi,亻,12,火,傣,WDWI
5209,傈,lì,亻,12,火,傈,WSSY
5210,舄,xì,臼,12,金,舄,VQOU
5211,牍,dú,片,12,金,牘,THGD
5212,傥,tǎng,亻,12,火,儻,WIPQ
5213,傧,bīn,亻,12,水,儐,WPRW
5214,遑,huáng,辶,12,水,遑,RGPD
5215,傩,nuó,亻,12,火,儺,WCWY
5216,遁,dùn,辶,12,火,遁,RFHP
5217,徨,huáng,彳,12,水,徨,TRGG
5218,媭,xū,女,12,,嬃,EDMV
5219,畲,shē,田,12,金,畲,WFIL
5220,弑,shì,弋,12,,弑,QSAA
5221,颌,"hé,gé",页,12,水,頜,WGKM
5222,翕,xī,羽,12,土,翕,WGKN
5223,釉,yòu,釆,12,土,釉,TOMG
5224,鹆,yù,鸟,12,木,鵒,WWKG
5225,舜,shùn,夕,12,金,舜,EPQH
5226,貂,diāo,豸,12,金,貂,EEVK
5227,腈,jīng,月,12,木,腈,EGEG
5228,腌,"yān,ā",月,12,土,腌,EDJN
5229,腓,féi,月,12,水,腓,EDJD
5230,腆,tiǎn,月,12,火,腆,EMAW
5231,腴,yú,月,12,金,腴,EVWY
5232,腑,fǔ,月,12,水,腑,EYWF
5233,腚,dìng,月,12,火,腚,EPGH
5234,腱,jiàn,月,12,木,腱,EVFP
5235,鱿,yóu,鱼,12,土,魷,QGDN
5236,鲀,tún,鱼,12,,魨,QGGN
5237,鲂,fáng,鱼,12,水,魴,QGYN
5238,颍,yǐng,页,12,水,潁,XIDM
5239,猢,hú,犭,12,水,猢,QTDE
5240,猹,chá,犭,12,木,猹,QTSG
5241,猥,wěi,犭,12,土,猥,QTLE
5242,飓,jù,风,12,木,颶,MQHW
5243,觞,shāng,角,12,金,觴,QETR
5244,觚,gū,角,12,木,觚,QERY
5245,猱,náo,犭,12,火,猱,QTCS
5246,颎,jiǒng,页,12,,熲,XODM
5247,飧,sūn,夕,12,金,飧,QWYE
5248,馇,"chā,zha",饣,12,金,餷,QNSG
5249,馊,sōu,饣,12,金,餿,QNVC
5250,亵,xiè,亠,12,水,褻,YRVE
5251,脔,luán,肉,12,火,臠,YOMW
5252,裒,póu,衣,12,金,裒,YVEU
5253,痣,zhì,疒,12,火,痣,UFNI
5254,痨,láo,疒,12,火,癆,UAPL
5255,痦,wù,疒,12,土,痦,UGKD
5256,痞,pǐ,疒,12,水,痞,UGIK
5257,痤,cuó,疒,12,金,痤,UWWF
5258,痫,xián,疒,12,金,癇,UUSI
5259,痧,shā,疒,12,金,痧,UIIT
5260,赓,gēng,广,12,木,賡,YVWM
5261,竦,sǒng,立,12,金,竦,UGKI
5262,瓿,bù,瓦,12,水,瓿,UKGN
5263,啻,chì,口,12,金,啻,UPMK
5264,颏,"kē,ké",页,12,木,頦,YNTM
5265,鹇,xián,鸟,12,金,鷳,USQG
5266,阑,lán,门,12,火,闌,UGLI
5267,阒,qù,门,12,木,闃,UHDI
5268,阕,què,门,12,金,闋,UWGD
5269,粞,xī,米,12,金,粞,OSG
5270,遒,qiú,辶,12,木,遒,USGP
5271,孳,zī,子,12,木,孳,UXXB
5272,焯,"chāo,zhuō",火,12,火,焯,OHJH
5273,焜,kūn,火,12,火,焜,OJXX
5274,焙,bèi,火,12,火,焙,OUKG
5275,焱,yàn,火,12,火,焱,OOOU
5276,鹈,tí,鸟,12,火,鵜,UXHG
5277,湛,zhàn,氵,12,水,湛,IADN
5278,渫,xiè,氵,12,水,渫,IANS
5279,湮,"yān,yīn",氵,12,水,湮,ISFG
5280,湎,miǎn,氵,12,水,湎,IDMD
5281,湜,shí,氵,12,,湜,IJGH
5282,渭,wèi,氵,12,水,渭,ILEG
5283,湍,tuān,氵,12,水,湍,IMDJ
5284,湫,"qiū,jiǎo",氵,12,水,湫,ITOY
5285,溲,sōu,氵,12,水,溲,IVHC
5286,湟,huáng,氵,12,水,湟,IRGG
5287,溆,xù,氵,12,水,溆,IWTC
5288,湲,yuán,氵,12,,湲,IEFC
5289,湔,jiān,氵,12,水,湔,IUEJ
5290,湉,tián,氵,12,,湉,INTD
5291,渥,wò,氵,12,水,渥,INGF
5292,湄,méi,氵,12,水,湄,INHG
5293,滁,chú,氵,12,水,滁,IBWT
5294,愠,yùn,忄,12,土,愠,NJLG
5295,惺,xīng,忄,12,金,惺,NJTG
5296,愦,kuì,忄,12,木,憒,NKHM
5297,惴,zhuì,忄,12,火,惴,NMDJ
5298,愀,qiǎo,忄,12,木,愀,NTOY
5299,愎,bì,忄,12,水,愎,NTJT
5300,愔,yīn,忄,12,,愔,NUJG
5301,喾,kù,口,12,木,嚳,IPTK
5302,寐,mèi,宀,12,水,寐,
5303,谟,mó,讠,12,水,謨,YAJD
5304,扉,fēi,户,12,水,扉,YNDD
5305,裢,lián,衤,12,火,褳,PULP
5306,裎,"chéng,chěng",衤,12,火,裎,PUKG
5307,裥,jiǎn,衤,12,木,襇,PUUJ
5308,祾,líng,礻,12,,祾,PYFT
5309,祺,qí,礻,12,木,祺,PYAW
5310,谠,dǎng,讠,12,火,讜,YIPQ
5311,幂,mì,巾,12,水,幂,PJDH
5312,谡,sù,讠,12,金,謖,YLWT
5313,谥,shì,讠,12,金,謚,YUWL
5314,谧,mì,讠,12,水,謐,YNTL
5315,遐,xiá,辶,12,土,遐,NHFP
5316,孱,"chán,càn",子,12,金,孱,NBBB
5317,弼,bì,弓,12,水,弼,XDJX
5318,巽,xùn,巳,12,木,巽,NNAW
5319,骘,zhì,马,12,火,騭,BHIC
5320,媪,ǎo,女,12,土,媪,VJLG
5321,媛,"yuàn,yuán",女,12,火,媛,VEFC
5322,婷,tíng,女,12,火,婷,VYPS
5323,巯,qiú,工,12,木,巰,CAYQ
5324,翚,huī,羽,12,,翬,NPLJ
5325,皴,cūn,皮,12,金,皴,CWTC
5326,婺,wù,女,12,土,婺,CBTV
5327,骛,wù,马,12,土,騖,CBTC
5328,缂,kè,纟,12,木,緙,XAFH
5329,缃,xiāng,纟,12,木,緗,XSHG
5330,缄,jiān,纟,12,金,緘,XDGT
5331,彘,zhì,彑,12,火,彘,XGXX
5332,缇,tí,纟,12,火,緹,XJGH
5333,缈,miǎo,纟,12,水,緲,XHIT
5334,缌,sī,纟,12,金,緦,XLNY
5335,缑,gōu,纟,12,水,緱,XWND
5336,缒,zhuì,纟,12,火,縋,XWNP
5337,缗,mín,纟,12,水,緡,XNAJ
5338,飨,xiǎng,飠,12,水,饗,XTWE
5339,耢,lào,耒,13,火,耮,DIAL
5340,瑚,hú,王,13,水,瑚,GDEG
5341,瑁,mào,王,13,水,瑁,GJHG
5342,瑜,yú,王,13,金,瑜,GWGJ
5343,瑗,yuàn,王,13,木,瑗,GEFC
5344,瑄,xuān,王,13,,瑄,GPGG
5345,瑕,xiá,王,13,土,瑕,GNHC
5346,遨,áo,辶,13,土,遨,GQTP
5347,骜,ào,马,13,土,驁,GQTC
5348,韫,"yùn,wēn",韦,13,土,韞,FNHL
5349,髡,kūn,髟,13,木,髡,DEGQ
5350,塬,yuán,土,13,土,塬,FDRI
5351,鄢,yān,阝,13,土,鄢,GHGB
5352,趔,liè,走,13,火,趔,FHGJ
5353,趑,zī,走,13,火,趑,FHUW
5354,摅,shū,扌,13,金,攄,RHAN
5355,摁,èn,扌,13,木,摁,RLDN
5356,蜇,"zhē,zhé",虫,13,火,蜇,RRJU
5357,搋,chuāi,扌,13,金,搋,RRHM
5358,搪,táng,扌,13,火,搪,RYVK
5359,搐,chù,扌,13,金,搐,RYXL
5360,搛,jiān,扌,13,木,搛,RUVO
5361,搠,shuò,扌,13,金,搠,RUBE
5362,摈,bìn,扌,13,水,擯,RPRW
5363,彀,gòu,弓,13,木,彀,FPGC
5364,毂,"gū,gǔ",殳,13,木,轂,FPLC
5365,搦,nuò,扌,13,火,搦,RXUU
5366,搡,sǎng,扌,13,金,搡,RCCS
5367,蓁,zhēn,艹,13,木,蓁,ADWT
5368,戡,kān,戈,13,木,戡,ADWA
5369,蓍,shī,艹,13,,蓍,AFTJ
5370,鄞,yín,阝,13,土,鄞,AKGB
5371,靳,jìn,革,13,木,靳,AFRH
5372,蓐,rù,艹,13,木,蓐,ADFF
5373,蓦,mò,艹,13,木,驀,AJDC
5374,鹋,miáo,鸟,13,水,鶓,ALQG
5375,蒽,ēn,艹,13,木,蒽,ALDN
5376,蓓,bèi,艹,13,木,蓓,AWUK
5377,蓖,bì,艹,13,木,蓖,ATLX
5378,蓊,wěng,艹,13,木,蓊,AWCN
5379,蒯,kuǎi,艹,13,木,蒯,AEEJ
5380,蓟,jì,艹,13,木,薊,AQGJ
5381,蓑,suō,艹,13,木,蓑,AYKE
5382,蒿,hāo,艹,13,木,蒿,AYMK
5383,蒺,jí,艹,13,木,蒺,AUTD
5384,蓠,lí,艹,13,木,蘺,AYBC
5385,蒟,jǔ,艹,13,,蒟,AUQK
5386,蒡,bàng,艹,13,木,蒡,AUPY
5387,蒹,jiān,艹,13,木,蒹,AUVO
5388,蒴,shuò,艹,13,木,蒴,AUBE
5389,蒗,làng,艹,13,水,蒗,AIYE
5390,蓥,yíng,艹,13,木,鎣,APQF
5391,颐,yí,页,13,土,頤,AHKM
5392,楔,xiē,木,13,木,楔,SDHD
5393,楠,nán,木,13,木,楠,SFMF
5394,楂,"zhā,chá",木,13,木,楂,SSJG
5395,楝,liàn,木,13,木,楝,SGLI
5396,楫,jí,木,13,木,楫,SKBG
5397,楸,qiū,木,13,木,楸,STOY
5398,椴,duàn,木,13,木,椴,SWDC
5399,槌,chuí,木,13,木,槌,SWNP
5400,楯,"dùn,shǔn",木,13,,楯,SRFH
5401,皙,xī,白,13,木,皙,SRRF
5402,榈,lǘ,木,13,,櫚,SUKK
5403,槎,chá,木,13,木,槎,SUDA
5404,榉,jǔ,木,13,木,櫸,SIWH
5405,楦,xuàn,木,13,木,楦,SPGG
5406,楣,méi,木,13,木,楣,SNHG
5407,楹,yíng,木,13,木,楹,SECL
5408,椽,chuán,木,13,木,椽,SXEY
5409,裘,qiú,衣,13,水,裘,FIYE
5410,剽,piāo,刂,13,水,剽,SFIJ
5411,甄,zhēn,瓦,13,金,甄,SFGN
5412,酮,tóng,酉,13,金,酮,SGMK
5413,酰,xiān,酉,13,金,酰,SGTQ
5414,酯,zhǐ,酉,13,金,酯,SGXJ
5415,酩,mǐng,酉,13,水,酩,SGQK
5416,蜃,shèn,虫,13,金,蜃,DFEJ
5417,碛,qì,石,13,土,磧,DGMY
5418,碓,duì,石,13,土,碓,DWYG
5419,硼,péng,石,13,土,硼,DEEG
5420,碉,diāo,石,13,土,碉,DMFK
5421,碚,bèi,石,13,土,碚,DUKG
5422,碇,dìng,石,13,土,碇,DPGH
5423,碜,chěn,石,13,土,磣,DCDE
5424,鹌,ān,鸟,13,土,鵪,DJNG
5425,辏,còu,车,13,火,輳,LDWD
5426,龃,jǔ,齿,13,木,齟,HWBG
5427,龅,bāo,齿,13,水,齙,HWBN
5428,訾,"zī,zǐ",言,13,火,訾,HXYF
5429,粲,càn,米,13,金,粲,HQCO
5430,虞,yú,虍,13,火,虞,HAKD
5431,睚,yá,目,13,土,睚,HDFF
5432,嗪,qín,口,13,金,嗪,KDWT
5433,韪,wěi,韦,13,土,韙,JGHH
5434,嗷,áo,口,13,土,嗷,KGQT
5435,嗉,sù,口,13,金,嗉,KGXI
5436,睨,nì,目,13,木,睨,HVQN
5437,睢,suī,目,13,金,睢,HWYG
5438,雎,jū,隹,13,木,雎,EGWY
5439,睥,"pì,bì",目,13,水,睥,HRTF
5440,嘟,dū,口,13,金,嘟,KFTB
5441,嗑,"kè,kē",口,13,木,嗑,KFCL
5442,嗫,niè,口,13,金,囁,KBCC
5443,嗬,hē,口,13,木,嗬,KAWK
5444,嗔,chēn,口,13,金,嗔,KFHW
5445,嗝,gé,口,13,木,嗝,KGKH
5446,戥,děng,戈,13,木,戥,JTGA
5447,嗄,"á,shà",口,13,木,嗄,KDHT
5448,煦,xù,灬,13,金,煦,JQKO
5449,暄,xuān,日,13,金,暄,JPGG
5450,遢,tā,辶,13,火,遢,JNPD
5451,暌,kuí,日,13,木,暌,JWGD
5452,跬,kuǐ,⻊,13,土,跬,KHFF
5453,跶,da,⻊,13,,躂,KHDP
5454,跸,bì,⻊,13,水,蹕,KHXF
5455,跐,"cī,cǐ",⻊,13,金,跐,KHHX
5456,跣,xiǎn,⻊,13,金,跣,KHTQ
5457,跹,xiān,⻊,13,金,躚,KHTP
5458,跻,jī,⻊,13,火,躋,KHYJ
5459,蛸,"shāo,xiāo",虫,13,金,蛸,JIEG
5460,蜊,lí,虫,13,火,蜊,JTJH
5461,蜍,chú,虫,13,金,蜍,JWTY
5462,蜉,fú,虫,13,,蜉,JEBG
5463,蜣,qiāng,虫,13,金,蜣,JUDN
5464,畹,wǎn,田,13,火,畹,LPQB
5465,蛹,yǒng,虫,13,土,蛹,JCEH
5466,嗣,sì,口,13,金,嗣,KMAK
5467,嗯,"ǹg,ńg,ňg,ń,ň,ǹ",口,13,,嗯,KLDN
5468,嗥,háo,口,13,水,嗥,KRDF
5469,嗲,diǎ,口,13,火,嗲,KWQQ
5470,嗳,"ài,ǎi,āi",口,13,土,噯,KEPC
5471,嗌,"ài,yì",口,13,土,嗌,KUWL
5472,嗍,suō,口,13,金,嗍,KUBE
5473,嗨,"hēi,hāi",口,13,水,嗨,KITU
5474,嗐,hài,口,13,,嗐,KPDK
5475,嗤,chī,口,13,火,嗤,KBHJ
5476,嗵,tōng,口,13,,嗵,KCEP
5477,罨,yǎn,罒,13,木,罨,LDJN
