num,word,pinyin,radical,stroke_count,wuxing,traditional,wubi,pinyin_initial,pinyin_final,tone
0053,广,"guǎng,ān",广,3,木,廣,YYGT,g,uang,3
0054,亡,"wáng,wú",亠,3,水,亡,YNV,w,ang,2
0055,门,mén,门,3,水,門,UYHN,m,en,2
0056,丫,yā,丷,3,土,丫,UHK,y,a,1
0057,义,yì,丶,3,木,義,YQI,y,i,4
0058,之,zhī,丶,3,火,之,PPPP,zh,i,1
0059,尸,shī,尸,3,金,尸,NNGT,sh,i,1
0060,己,jǐ,己,3,土,己,NNGN,j,i,3
0061,已,yǐ,已,3,木,已,NNNN,y,i,3
0062,巳,sì,巳,3,火,巳,NNGN,s,i,4
0063,弓,gōng,弓,3,木,弓,XNGN,g,ong,1
0064,子,"zǐ,·zi",子,3,水,子,BBBB,z,i,5
0065,卫,wèi,卩、乛,3,土,衛,BGD,w,ei,4
0066,也,yě,乛,3,土,也,BNHN,y,e,3
0067,女,"nǚ,rǔ",女,3,火,女,VVVV,n,ü,3
0128,仁,rén,亻,4,金,仁,WFG,r,en,2
0129,什,"shí,shén",亻,4,金,什,WFH,sh,en,2
0130,片,"piàn,piān",片,4,水,片,THGN,p,ian,4
0131,仆,"pú,pū",亻,4,水,僕,WHY,p,u,1
0132,化,"huà,huā",亻,4,水,化,WXN,h,ua,4
0133,仇,"chóu,qiú",亻,4,金,仇,WVN,ch,ou,2
0134,币,bì,丿,4,水,幣,TMHK,b,i,4
0135,仍,réng,亻,4,金,仍,WEN,r,eng,2
0136,仅,"jǐn,jìn",亻,4,木,僅,WCY,j,in,3
0137,斤,jīn,斤,4,木,斤,RTTH,j,in,1
0138,爪,"zhǎo,zhuǎ",爪,4,金,爪,RHYI,zh,ua,3
0139,反,fǎn,⺁,4,水,反,RCI,f,an,3
0140,介,jiè,人,4,木,介,WJJ,j,ie,4
0141,父,"fù,fǔ",父,4,水,父,WQU,f,u,4
0142,从,cóng,人,4,火,從,WWY,c,ong,2
0143,仑,lún,人,4,火,侖,WXB,l,un,2
0144,今,jīn,人,4,木,今,WYNB,j,in,1
0145,凶,xiōng,凵,4,水,凶,QBK,x,iong,1
0146,分,"fēn,fèn",八,4,水,分,WVB,f,en,1
0147,乏,fá,丿,4,金,乏,TPI,f,a,2
0148,公,gōng,八,4,木,公,WCU,g,ong,1
0149,仓,cāng,人,4,金,倉,WBB,c,ang,1
0150,月,yuè,月,4,木,月,EEEE,y,ue,4
0151,氏,"shì,zhī",氏,4,金,氏,QAV,sh,i,4
0152,勿,wù,勹,4,水,勿,QRE,w,u,4
0153,欠,qiàn,欠,4,木,欠,QWU,q,ian,4
0154,风,"fēng,fěng",风,4,水,風,MQI,f,eng,1
0155,丹,dān,丿,4,火,丹,MYD,d,an,1
0156,匀,yún,勹,4,木,匀,QUD,y,un,2
0157,乌,"wū,wù",丿,4,火,烏,QNGD,w,u,1
0158,勾,"gōu,gòu",勹,4,木,勾,QCI,g,ou,1
0159,凤,fèng,几,4,水,鳳,MCI,f,eng,4
0160,六,"liù,lù",亠,4,火,六,UYGY,l,iu,4
0161,文,wén,文,4,水,文,YYGY,w,en,2
0162,亢,"kàng,háng,gāng",亠,4,木,亢,YMB,k,ang,4
0163,方,fāng,方,4,水,方,YYGN,f,ang,1
0164,火,huǒ,火,4,火,火,OOOO,h,uo,3
0165,为,"wéi,wèi",丶,4,土,爲,YLYI,w,ei,2
0166,斗,"dòu,dǒu",斗,4,火,鬥,UFK,d,ou,4
0167,忆,yì,忄,4,土,憶,NNN,y,i,4
0168,计,jì,讠,4,水,計,YFH,j,i,4
0169,订,dìng,讠,4,火,釘,YSH,d,ing,4
0170,户,hù,户,4,水,户,YNE,h,u,4
0171,认,rèn,讠,4,金,認,YWY,r,en,4
0172,冗,rǒng,冖,4,金,冗,PMB,r,ong,3
0173,讥,jī,讠,4,木,譏,YMN,j,i,1
0174,心,xīn,心,4,金,心,NYNY,x,in,1
0175,尺,"chǐ,chě",尸,4,火,尺,,ch,i,3
0176,引,yǐn,弓,4,土,引,XHH,y,in,3
0177,丑,chǒu,乛,4,土,醜,NFD,ch,ou,3
0178,巴,bā,巳,4,水,巴,CNHN,b,a,1
0179,孔,kǒng,子,4,木,孔,BNN,k,ong,3
0180,队,duì,阝,4,火,隊,BWY,d,ui,4
0181,办,bàn,力,4,水,辦,LWI,b,an,4
0182,以,yǐ,人,4,土,以,NYWY,y,i,3
0183,允,yǔn,儿,4,土,允,CQB,y,un,3
0184,予,"yǔ,yú",乛,4,土,予,CBJ,y,u,3
0185,邓,dèng,又,4,火,鄧,CBH,d,eng,4
0186,劝,quàn,又,4,木,勸,CLN,q,uan,4
0187,双,shuāng,又,4,金,雙,CCY,sh,uang,1
0188,书,shū,乛,4,金,書,NNHY,sh,u,1
0189,幻,huàn,幺,4,水,幻,XNN,h,uan,4
0190,玉,yù,玉,5,木,玉,GYI,y,u,4
0191,刊,kān,刂,5,金,刊,FJH,k,an,1
0192,未,wèi,一,5,木,未,FII,w,ei,4
0193,末,"mò,·me",一,5,水,末,GSI,m,o,4
0194,示,shì,示,5,金,示,FIU,sh,i,4
0195,击,jī,凵,5,木,撃,FMK,j,i,1
0196,打,"dǎ,dá",扌,5,火,打,RSH,d,a,3
0197,巧,qiǎo,工,5,木,巧,AGNN,q,iao,3
0198,正,"zhèng,zhēng",止,5,金,正,GHD,zh,eng,4
0199,扑,pū,扌,5,水,撲,RHY,p,u,1
0200,卉,huì,十,5,木,卉,FAJ,h,ui,4
0201,扒,"bā,pá",扌,5,水,扒,RWY,b,a,1
0202,功,gōng,工,5,木,功,ALN,g,ong,1
0203,扔,rēng,扌,5,金,扔,REN,r,eng,1
0204,去,qù,土,5,木,去,FCU,q,u,4
0205,甘,gān,甘,5,木,甘,AFD,g,an,1
0206,世,shì,一,5,金,世,ANV,sh,i,4
0207,艾,"ài,yì",艹,5,土,艾,,,ai,4
0208,古,gǔ,十,5,木,古,DGHG,g,u,3
0209,节,"jié,jiē",艹,5,金,節,ABJ,j,ie,2
0210,本,běn,木,5,木,本,SGD,b,en,3
0211,术,"shù,zhú,shú",木,5,木,術,SYI,sh,u,4
0212,可,"kě,kè",口,5,木,可,SKD,k,e,3
0213,丙,bǐng,一,5,火,丙,GMWI,b,ing,3
0214,左,zuǒ,工,5,火,左,DAF,z,uo,3
0215,厉,lì,厂,5,火,厲,DDNV,l,i,4
0216,石,"shí,dàn",石,5,金,石,DGTG,sh,i,2
0217,右,yòu,口,5,土,右,DKF,y,ou,4
0218,布,bù,巾,5,水,布,DMHJ,b,u,4
0219,夯,"hāng,bèn",大,5,水,夯,DLB,h,ang,1
0220,戊,wù,戈,5,土,戊,DNYT,w,u,4
0221,龙,lóng,龙,5,火,龍,DXV,l,ong,2
0222,平,píng,干,5,水,平,GUHK,p,ing,2
0223,灭,miè,一,5,水,滅,GOI,m,ie,4
0224,轧,"zhá,yà,gá",车,5,金,軋,LNN,y,a,4
0225,东,dōng,一,5,木,東,AII,d,ong,1
0226,卡,"kǎ,qiǎ",⺊,5,木,卡,HHU,k,a,3
0227,北,"běi,bèi",匕,5,水,北,UXN,b,ei,3
0228,占,"zhàn,zhān",卜,5,金,占,HKF,zh,an,4
0229,凸,tū,丨,5,金,凸,HGMG,t,u,1
0230,卢,lú,⺊,5,火,盧,HNE,l,u,2
0231,业,yè,业,5,木,業,OGD,y,e,4
0232,旧,jiù,丨,5,木,舊,HJG,j,iu,4
0233,帅,shuài,巾,5,金,帥,JMHH,sh,uai,4
0234,归,guī,彐,5,木,歸,JVG,g,ui,1
0235,旦,dàn,日,5,火,旦,JGF,d,an,4
0236,目,mù,目,5,水,目,HHHH,m,u,4
0237,且,"qiě,jū",丨,5,金,且,,q,ie,3
0238,叶,"yè,xié",口,5,土,葉,KFH,y,e,4
0239,甲,jiǎ,丨,5,木,甲,LHNH,j,ia,3
0240,申,shēn,丨,5,金,申,JHK,sh,en,1
0241,叮,dīng,口,5,火,叮,KSH,d,ing,1
0242,电,diàn,丨,5,火,電,JNV,d,ian,4
0243,号,"hào,háo",口,5,水,號,,h,ao,4
0244,田,tián,田,5,火,田,LLLL,t,ian,2
0245,由,yóu,丨,5,土,由,MHNG,y,ou,2
0246,只,"zhī,zhǐ",口,5,火,衹、隻,KWU,zh,i,3
0247,叭,bā,口,5,水,叭,KWY,b,a,1
0248,史,shǐ,丨、口,5,金,史,KQI,sh,i,3
0249,央,yāng,大,5,土,央,MDI,y,ang,1
0250,兄,xiōng,儿,5,水,兄,KQB,x,iong,1
0251,叽,jī,口,5,木,嘰,KMN,j,i,1
0252,叼,diāo,口,5,金,叼,KNGG,d,iao,1
0253,叫,jiào,口,5,木,叫,KNHH,j,iao,4
0254,叩,kòu,口,5,木,叩,KBH,k,ou,4
0255,叨,"dāo,dáo,tāo",口,5,火,叨,KVN,t,ao,1
0256,另,lìng,口,5,火,另,KLB,l,ing,4
0257,叹,tàn,口,5,火,嘆,KCY,t,an,4
0258,冉,rǎn,丨,5,火,冉,MFD,r,an,3
0259,皿,mǐn,皿,5,水,皿,LHNG,m,in,3
0260,凹,"āo,wā",丨,5,土,凹,MMGD,,ao,1
0261,囚,qiú,囗,5,木,囚,LWI,q,iu,2
0262,四,sì,囗,5,金,四,LHNG,s,i,4
0263,生,shēng,生,5,金,生,TGD,sh,eng,1
0264,矢,shǐ,矢,5,金,矢,TDU,sh,i,3
0265,失,shī,丿,5,金,失,RWI,sh,i,1
0266,乍,zhà,丿,5,金,乍,THFD,zh,a,4
0267,禾,hé,禾,5,水,禾,TTTT,h,e,2
0268,丘,qiū,丿,5,木,丘,RGD,q,iu,1
0269,付,fù,亻,5,水,付,WFY,f,u,4
0270,仗,zhàng,亻,5,火,仗,WDYY,zh,ang,4
0271,代,dài,亻,5,火,代,WAY,d,ai,4
0272,仙,xiān,亻,5,金,仙,WMH,x,ian,1
0273,们,"mén,men",亻,5,水,們,WUN,m,en,5
0274,仪,yí,亻,5,木,儀,WYQY,y,i,2
0275,白,bái,白,5,水,白,RRRR,b,ai,2
0276,仔,"zǎi,zǐ,zī",亻,5,土,仔,WBG,z,i,3
0277,他,tā,亻,5,火,他,WBN,t,a,1
0278,斥,chì,斤,5,金,斥,RYI,ch,i,4
0279,瓜,guā,瓜,5,木,瓜,RCYI,g,ua,1
0280,乎,hū,丿,5,水,乎,TUHK,h,u,1
0281,丛,cóng,一,5,火,叢,WWGF,c,ong,2
0282,令,"lìng,líng,lǐng",人,5,火,令,WYCU,l,ing,4
0283,用,yòng,冂,5,土,用,ETNH,y,ong,4
0284,甩,shuǎi,用,5,金,甩,ENV,sh,uai,3
0285,印,yìn,卩,5,水,印,QGBH,y,in,4
0286,尔,ěr,小,5,火,爾,QIU,,er,3
0287,乐,"lè,yuè,yào,lào",丿,5,火,樂,QII,l,e,4
0288,句,"jù,gōu",勹,5,木,句,QKD,j,u,4
0289,匆,cōng,勹,5,水,匆,QRYI,c,ong,1
0290,册,cè,丿,5,金,册,MMGD,c,e,4
0291,卯,mǎo,卩,5,木,卯,QTBH,m,ao,3
0292,犯,fàn,犭,5,水,犯,QTBN,f,an,4
0293,外,wài,夕,5,木,外,QHY,w,ai,4
0294,处,"chǔ,chù",夂,5,金,處,THI,ch,u,3
0295,冬,dōng,夂,5,火,鼕,TUU,d,ong,1
0296,鸟,niǎo,鸟,5,土,鳥,QYNG,n,iao,3
0297,务,wù,夊,5,水,務,TLB,w,u,4
0298,包,bāo,勹,5,水,包,QNV,b,ao,1
0299,饥,jī,饣,5,木,飢、饑,QNMN,j,i,1
0300,主,zhǔ,亠,5,金,主,YGD,zh,u,3
0301,市,shì,亠,5,金,市,YMHJ,sh,i,4
0302,立,lì,立,5,火,立,UUUU,l,i,4
0303,冯,"féng,píng",冫,5,水,馮,UCG,f,eng,2
0304,玄,xuán,亠,5,水,玄,YXU,x,uan,2
0305,闪,shǎn,门,5,金,閃,UWI,sh,an,3
0306,兰,lán,丷,5,木,蘭,UFF,l,an,2
0307,半,bàn,丶,5,水,半,UFK,b,an,4
0308,汁,zhī,氵,5,水,汁,IFH,zh,i,1
0309,汇,huì,氵,5,水,匯、彙,IAN,h,ui,4
0310,头,"tóu,tou",大,5,火,頭,UDI,t,ou,2
0311,汉,hàn,氵,5,水,漢,ICY,h,an,4
0312,宁,"níng,nìng",宀,5,火,寜,PSJ,n,ing,2
0313,穴,xué,穴,5,水,穴,PWU,x,ue,2
0314,它,tā,宀,5,火,它,PXB,t,a,1
0315,讨,tǎo,讠,5,火,討,YFY,t,ao,3
0316,写,xiě,冖,5,水,寫,PGNG,x,ie,3
0317,让,ràng,讠,5,火,讓,YHG,r,ang,4
0318,礼,lǐ,礻,5,火,禮,PYNN,l,i,3
0319,训,xùn,讠,5,水,訓,YKH,x,un,4
0320,议,yì,讠,5,木,議,YYQY,y,i,4
0321,必,bì,丶,5,水,必,NTE,b,i,4
0322,讯,xùn,讠,5,火,訊,YNFH,x,un,4
0323,记,jì,讠,5,木,記,YNN,j,i,4
0324,永,yǒng,丶,5,土,永,YNII,y,ong,3
0325,司,sī,乛,5,金,司,NGKD,s,i,1
0326,尼,ní,尸,5,火,尼,NXV,n,i,2
0327,民,mín,乛,5,水,民,NAV,m,in,2
0328,弗,fú,弓,5,水,弗,XJK,f,u,2
0329,弘,hóng,弓,5,水,弘,XCY,h,ong,2
0330,出,chū,凵,5,金,齣,BMK,ch,u,1
0331,辽,liáo,辶,5,火,遼,BPK,l,iao,2
0332,奶,nǎi,女,5,火,奶,VEN,n,ai,3
0333,奴,nú,女,5,火,奴,VCY,n,u,2
0334,召,"zhào,shào",刀,5,火,召,VKF,zh,ao,4
0335,加,jiā,力,5,木,加,LKG,j,ia,1
0336,皮,pí,皮,5,水,皮,HCI,p,i,2
0337,边,"biān,bian",辶,5,水,邊,LPV,b,ian,1
0338,孕,yùn,子,5,土,孕,EBF,y,un,4
0339,发,"fā,fà",又,5,水,發、髪,NTCY,f,a,1
0340,圣,shèng,又,5,土,聖,CFF,sh,eng,4
0341,对,duì,又,5,火,對,CFY,d,ui,4
0342,台,"tái,tāi",厶,5,火,臺、颱、檯,CKF,t,ai,2
0343,矛,máo,矛,5,水,矛,CBTR,m,ao,2
0344,纠,jiū,纟,5,木,糾,XNHH,j,iu,1
0345,母,mǔ,母,5,水,母,XGUI,m,u,3
0346,幼,yòu,幺,5,土,幼,XLN,y,ou,4
0347,丝,sī,一,5,金,絲,XXGF,s,i,1
0348,邦,bāng,阝,6,水,邦,DTBH,b,ang,1
0349,式,shì,弋,6,金,式,AAD,sh,i,4
0350,迂,yū,辶,6,土,迂,GFPK,y,u,1
0351,刑,xíng,刂,6,水,刑,GAJH,x,ing,2
0352,戎,róng,戈,6,木,戎,ADE,r,ong,2
0353,动,dòng,力,6,火,動,FCLN,d,ong,4
0354,扛,"káng,gāng",扌,6,木,扛,RAG,k,ang,2
0355,寺,sì,土,6,金,寺,FFU,s,i,4
0356,吉,jí,口,6,木,吉,FKF,j,i,2
0357,扣,kòu,扌,6,木,扣,RKG,k,ou,4
0358,考,kǎo,耂,6,木,考,FTGN,k,ao,3
0359,托,tuō,扌,6,火,托,RTAN,t,uo,1
0360,老,lǎo,老,6,火,老,FTXB,l,ao,3
0361,巩,gǒng,工,6,木,鞏,AMYY,g,ong,3
0362,圾,jī,土,6,土,圾,FEYY,j,i,1
0363,执,zhí,扌,6,火,執,RVYY,zh,i,2
0364,扩,kuò,扌,6,木,擴,RYT,k,uo,4
0365,扫,"sǎo,sào",扌,6,金,掃,RVG,s,ao,3
0366,地,"dì,de",土,6,土,地,FBN,d,i,4
0367,场,"chǎng,cháng",土,6,火,場,FNRT,ch,ang,3
0368,扬,yáng,扌,6,火,揚,RNRT,y,ang,2
0369,耳,ěr,耳,6,火,耳,BGHG,,er,3
0370,芋,yù,艹,6,木,芋,AGFJ,y,u,4
0371,共,"gòng,gōng",八,6,木,共,AWU,g,ong,4
0372,芒,máng,艹,6,木,芒,AYNB,m,ang,2
0373,亚,yà,一,6,土,亚,GOGD,y,a,4
0374,芝,zhī,艹,6,木,芝,APU,zh,i,1
0375,朽,xiǔ,木,6,木,朽,SGNN,x,iu,3
0376,朴,"pǔ,piáo,pò,pō",木,6,木,樸,SHY,p,o,4
0377,机,jī,木,6,木,機,SMN,j,i,1
0378,权,quán,木,6,木,權,SCY,q,uan,2
0379,过,"guò,guo,guō",辶,6,木,過,FPI,g,uo,4
0380,臣,chén,臣,6,金,臣,AHNH,ch,en,2
0381,吏,lì,口,6,金,吏,GKQI,l,i,4
0382,再,zài,一,6,金,再,GMFD,z,ai,4
0383,协,xié,十,6,水,協,FLWY,x,ie,2
0384,西,xī,覀,6,金,西,SGHG,x,i,1
0385,压,"yā,yà",厂,6,土,壓,DFYI,y,a,1
0386,厌,yàn,厂,6,木,厭,DDI,y,an,4
0387,戌,"qu,xū",戈,6,土,戌,DGNT,x,u,1
0388,在,zài,土,6,金,在,DHFD,z,ai,4
0389,百,bǎi,一,6,水,百,DJF,b,ai,3
0390,有,"yǒu,yòu",,6,土,有,DEF,y,ou,3
0391,存,cún,子,6,金,存,DHBD,c,un,2
0392,而,ér,而,6,金,而,DMJJ,,er,2
0393,页,yè,页,6,金,頁,DMU,y,e,4
0394,匠,jiàng,匚,6,火,匠,ARK,j,iang,4
0395,夸,"kuā,kuà",大,6,木,誇,DFNB,k,ua,1
0396,夺,duó,大,6,火,奪,DFU,d,uo,2
0397,灰,huī,火,6,土,灰,DOU,h,ui,1
0398,达,dá,辶,6,火,達,DPI,d,a,2
0399,列,liè,刂,6,金,列,GQJH,l,ie,4
0400,死,sǐ,歹,6,金,死,GQXB,s,i,3
0401,成,chéng,戈,6,金,成,DNNT,ch,eng,2
0402,夹,"jiā,jiá,gā,xiá",一,6,木,夾,GUWI,j,ia,1
0403,夷,yí,一,6,土,夷,GXWI,y,i,2
0404,轨,guǐ,车,6,木,軌,LVN,g,ui,3
0405,邪,"xié,yé,yá,yú,xú",牙,6,水,邪,AHTB,x,ie,2
0406,尧,yáo,兀,6,木,堯,ATGQ,y,ao,2
0407,划,"huá,huà,huai",刂,6,金,劃,AJH,h,ua,4
0408,迈,mài,辶,6,水,邁,DNPV,m,ai,4
0409,毕,bì,比,6,水,畢,XXFJ,b,i,4
0410,至,zhì,至,6,火,至,GCFF,zh,i,4
0411,此,cǐ,止,6,金,此,HXN,c,i,3
0412,贞,zhēn,⺊,6,火,貞,HMU,zh,en,1
0413,师,shī,丨,6,金,師,JGMH,sh,i,1
0414,尘,chén,小,6,火,塵,IFF,ch,en,2
0415,尖,jiān,小,6,火,尖,IDU,j,ian,1
0416,劣,liè,力,6,火,劣,ITLB,l,ie,4
0417,光,guāng,⺌,6,火,光,IQB,g,uang,1
0418,当,"dāng,dàng",⺌,6,火,當、噹,IVF,d,ang,1
0419,早,zǎo,日,6,金,早,JHNH,z,ao,3
0420,吁,"xū,yū,yù",口,6,木,籲,KGFH,y,u,4
0421,吐,"tǔ,tù",口,6,土,吐,KFG,t,u,3
0422,吓,"xià,hè",口,6,木,嚇,KGHY,h,e,4
0423,虫,chóng,虫,6,火,蟲,JHNY,ch,ong,2
0424,曲,"qǔ,qū",丨,6,木,麯,MAD,q,u,3
0425,团,tuán,囗,6,火,團、糰,LFTE,t,uan,2
0426,吕,lǚ,口,6,火,吕,KKF,l,ü,3
0427,同,"tóng,tòng",冂,6,火,同,MGKD,t,ong,2
0428,吊,diào,口,6,火,吊,KMHJ,d,iao,4
0429,吃,chī,口,6,火,吃,KTNN,ch,i,1
0430,因,yīn,囗,6,土,因,LDI,y,in,1
0431,吸,xī,口,6,金,吸,KEYY,x,i,1
0432,吗,"ma,má,mǎ",口,6,水,嗎,KCG,m,a,5
0433,吆,yāo,口,6,火,吆,KXY,y,ao,1
0434,屿,yǔ,山,6,土,嶼,MGNG,y,u,3
0435,屹,yì,山,6,土,屹,MTNN,y,i,4
0436,岁,suì,山,6,金,歲,MQU,s,ui,4
0437,帆,fān,巾,6,水,帆,MHMY,f,an,1
0438,回,huí,囗,6,水,迴,LKD,h,ui,2
0439,岂,"qǐ,kǎi",山,6,木,豈,MNB,q,i,3
0440,则,zé,贝,6,金,則,MJH,z,e,2
0441,刚,gāng,刂,6,金,剛,MQJH,g,ang,1
0442,网,wǎng,冂,6,水,網,MQQI,w,ang,3
0443,肉,ròu,肉,6,火,肉,MWWI,r,ou,4
0444,年,nián,丿,6,火,年,RHFK,n,ian,2
0445,朱,"zhū,shú",丿,6,木,硃,RII,zh,u,1
0446,先,xiān,儿,6,金,先,TFQB,x,ian,1
0447,丢,diū,厶,6,金,丢,TFCU,d,iu,1
0448,廷,tíng,廴,6,火,廷,TFPD,t,ing,2
0449,舌,shé,舌,6,金,舌,TDD,sh,e,2
0450,竹,zhú,竹,6,木,竹,TTGH,zh,u,2
0451,迁,qiān,辶,6,金,遷,TFPK,q,ian,1
0452,乔,qiáo,丿,6,木,喬,TDJJ,q,iao,2
0453,迄,qì,辶,6,水,迄,TNPV,q,i,4
0454,伟,wěi,亻,6,土,偉,WFNH,w,ei,3
0455,传,"chuán,zhuàn",亻,6,火,傳,WFNY,ch,uan,2
0456,乒,pīng,丿,6,水,乒,RGTR,p,ing,1
0457,乓,pāng,丿,6,火,乓,RGYU,p,ang,1
0458,休,"xiū,xǔ",亻,6,水,休,WSY,x,iu,1
0459,伍,wǔ,亻,6,土,伍,WGG,w,u,3
0460,伏,fú,亻,6,水,伏,WDY,f,u,2
0461,优,yōu,亻,6,土,優,WDNN,y,ou,1
0462,臼,jiù,臼,6,木,臼,VTHG,j,iu,4
0463,伐,fá,亻,6,水,伐,WAT,f,a,2
0464,延,yán,廴,6,土,延,THPD,y,an,2
0465,仲,zhòng,亻,6,火,仲,WKHH,zh,ong,4
0466,件,jiàn,亻,6,木,件,WRHH,j,ian,4
0467,任,"rèn,rén",亻,6,金,任,WTFG,r,en,4
0468,伤,shāng,亻,6,金,傷,WTLN,sh,ang,1
0469,价,"jià,jie,jiè",亻,6,木,價,WWJH,j,ia,4
0470,伦,lún,亻,6,火,倫,WWXN,l,un,2
0471,份,"fèn,bīn",亻,6,水,份,WWVN,f,en,4
0472,华,"huá,huā,huà",十,6,水,華,WXFJ,h,ua,2
0473,仰,"yǎng,áng",亻,6,木,仰,WQBH,y,ang,3
0474,仿,fǎng,亻,6,水,仿,WYN,f,ang,3
0475,伙,huǒ,亻,6,火,夥,WOY,h,uo,3
0476,伪,wěi,亻,6,木,僞,WYLY,w,ei,3
0477,自,zì,自,6,火,自,THD,z,i,4
0478,伊,yī,亻,6,土,伊,WVTT,y,i,1
0479,血,"xuè,xiě",血,6,水,血,TLD,x,ue,4
0480,向,xiàng,口,6,水,嚮,TMKD,x,iang,4
0481,似,"sì,shì",亻,6,土,似,WNYW,s,i,4
0482,后,hòu,口,6,水,後,RGKD,h,ou,4
0483,行,"háng,hàng,héng,xíng",彳,6,水,行,TFHH,x,ing,2
0484,舟,zhōu,舟,6,金,舟,TEI,zh,ou,1
0485,全,quán,人,6,火,全,WGF,q,uan,2
0486,会,"huì,kuài",人,6,水,會,WFCU,h,ui,4
0487,杀,shā,朩,6,水,殺,QSU,sh,a,1
0488,合,"hé,gě",人,6,水,閤,WGKF,h,e,2
0489,兆,zhào,儿,6,火,兆,IQV,zh,ao,4
0490,企,qǐ,人,6,木,企,WHF,q,i,3
0491,众,zhòng,人,6,金,衆,WWWU,zh,ong,4
0492,爷,yé,父,6,土,爺,,y,e,2
0493,伞,sǎn,人,6,金,傘,WUHJ,s,an,3
0494,创,"chuàng,chuāng",刂,6,金,創,WBJH,ch,uang,4
0495,肌,jī,月,6,木,肌,EMN,j,i,1
0496,肋,"lèi,lē",月,6,火,肋,ELN,l,ei,4
0497,朵,duǒ,几,6,木,朵,MSU,d,uo,3
0498,杂,zá,朩,6,水,雜,VSU,z,a,2
0499,危,wēi,㔾,6,水,危,QDBB,w,ei,1
0500,旬,xún,日,6,金,旬,QJD,x,un,2
0501,旨,zhǐ,匕,6,火,旨,XJF,zh,i,3
0502,旭,xù,日,6,木,旭,VJD,x,u,4
0503,负,fù,贝,6,水,負,QMU,f,u,4
0504,匈,xiōng,勹,6,金,匈,QQBK,x,iong,1
0505,名,míng,夕,6,水,名,QKF,m,ing,2
0506,各,"gè,gě",夂,6,木,各,TKF,g,e,4
0507,多,duō,夕,6,火,多,QQU,d,uo,1
0508,争,zhēng,⺈,6,火,争,QVHJ,zh,eng,1
0509,色,"sè,shǎi",色,6,金,色,QCB,s,e,4
0510,壮,zhuàng,丬,6,金,壯,UFG,zh,uang,4
0511,冲,"chōng,chòng",冫,6,金,衝,UKHH,ch,ong,1
0512,妆,zhuāng,丬,6,金,妝,UVG,zh,uang,1
0513,冰,bīng,冫,6,水,冰,UIY,b,ing,1
0514,庄,zhuāng,广,6,金,莊,YFD,zh,uang,1
0515,庆,qìng,广,6,木,慶,YDI,q,ing,4
0516,亦,yì,亠,6,土,亦,YOU,y,i,4
0517,刘,liú,文,6,火,劉,YJH,l,iu,2
0518,齐,"qí,jì,zī,zhāi",齐,6,金,齊,YJJ,q,i,2
0519,交,jiāo,亠,6,木,交,UQU,j,iao,1
0520,衣,"yī,yì",衣,6,土,衣,YEU,y,i,1
0521,次,cì,欠,6,金,次,UQWY,c,i,4
0522,产,chǎn,立,6,金,產,UTE,ch,an,3
0523,决,jué,冫,6,火,决,UNWY,j,ue,2
0524,亥,hài,亠,6,水,亥,YNTW,h,ai,4
0525,充,chōng,亠,6,土,充,YCQB,ch,ong,1
0526,妄,wàng,女,6,火,妄,YNVF,w,ang,4
0527,闭,bì,门,6,水,閉,UFTE,b,i,4
0528,问,wèn,门,6,金,問,UKD,w,en,4
0529,闯,chuǎng,门,6,水,闖,UCD,ch,uang,3
0530,羊,"yáng,xiáng",羊,6,土,羊,UDJ,y,ang,2
0531,并,"bìng,bīng",丷,6,水,并,UAJ,b,ing,4
0532,关,guān,丷,6,木,關,UUDI,g,uan,1
0533,米,mǐ,米,6,水,米,OYTY,m,i,3
0534,灯,dēng,火,6,火,燈,OSH,d,eng,1
0535,州,zhōu,丶,6,金,州,YTYH,zh,ou,1
0536,汗,"hàn,hán",氵,6,水,汗,IFH,h,an,4
0537,污,wū,氵,6,水,污,IFNN,w,u,1
0538,江,jiāng,氵,6,水,江,IAG,j,iang,1
0539,汛,xùn,氵,6,水,汛,INFH,x,un,4
0540,池,chí,氵,6,水,池,IBN,ch,i,2
0541,汝,rǔ,氵,6,水,汝,IVG,r,u,3
0542,汤,"tāng,shāng",氵,6,水,湯,INRT,t,ang,1
0543,忙,máng,忄,6,水,忙,NYNN,m,ang,2
0544,兴,"xīng,xìng",八,6,水,興,IWU,x,ing,1
0545,宇,yǔ,宀,6,土,宇,PGFJ,y,u,3
0546,守,shǒu,宀,6,金,守,PFU,sh,ou,3
0547,宅,zhái,宀,6,火,宅,PTAB,zh,ai,2
0548,字,zì,宀,6,金,字,PBF,z,i,4
0549,安,ān,宀,6,土,安,PVF,,an,1
0550,讲,jiǎng,讠,6,木,講,YFJH,j,iang,3
0551,讳,huì,讠,6,水,諱,YFNH,h,ui,4
0552,军,jūn,冖,6,木,軍,PLJ,j,un,1
0553,讶,yà,讠,6,土,訝,YAHT,y,a,4
0554,许,"xǔ,hǔ",讠,6,木,許,YTFH,x,u,3
0555,讹,é,讠,6,水,訛,YWXN,,e,2
0556,论,"lùn,lún",讠,6,火,論,YWXN,l,un,4
0557,讼,sòng,讠,6,金,訟,YWCY,s,ong,4
0558,农,nóng,丶,6,火,農,PEI,n,ong,2
0559,讽,fěng,讠,6,水,諷,YMQY,f,eng,3
0560,设,shè,讠,6,金,設,YMCY,sh,e,4
0561,访,fǎng,讠,6,水,訪,YYN,f,ang,3
